id,type,province,city,address,img_url,value,owner,name,page,prov_id
,قصر,,,شارع الحرية,,ذات طابع معمارى متميز,هدى شعراوى,,50,
,قصر,,,3 شارع صاروفيم,http://urbanharmony.org/images/tazalomat/DSC05994.jpg,ذات طابع معمارى متميز,هدى شعراوى,,50,
,قصر,,,ش الحرية ناصية ش أحمد ماهر,,ذات طابع معمارى متميز,صاروفيم,,50,
,عمارة,,,ش الحرية بجوار فيلا هدى شعراوى,,ذات طابع معمارى متميز,مبنى أمانة شباب الحزب الوطنى,,50,
,عقار,,,29 شارع عدلى يكن,http://urbanharmony.org/images/tazalomat/yakan.jpg,ذات طابع معمارى متميز,مديرية الإسكان والمرافق,,50,
,عقار,,,45 شارع عدلى يكن,http://urbanharmony.org/images/tazalomat/DSCF9047.jpg,ذات طابع معمارى متميز,,,50,
,أخرى,,,25 شارع عدلى يكن,http://urbanharmony.org/images/tazalomat/25yakan.jpg,ذات طابع معمارى متميز,مباحث التموين ومديرية التموين,,50,
,عقار,,,شارع الجمهورية-ميدان بالاس,,ذات طابع معمارى متميز,فندف بالاس,,50,
,قصر,,,شارع بن خصيب,,ذات طابع معمارى متميز,مجمع الأدفندست,,50,
,قصر,,,28 شارع الجمهورية ناحية ش عثمان,,ذات طابع معمارى متميز,قصر 28 شارع الجمهورية,,50,
,عقار,,,26 ش الجمهورية,http://urbanharmony.org/images/tazalomat/DSC05906.jpg,ذات طابع معمارى متميز,قصر 26 ش الجمهورية,,50,
,فيلا,,,6 شارع الدمران,,ذات طابع معمارى متميز,فيلا 6 ش الدمران,,50,
,عقار,,,شارع الحرية داخل محطة حرم المياه,,ذات طابع معمارى متميز,محطة مياه ديزل القديمة,,50,
,مدرسة,,,شارع الحرية,,ذات طابع معمارى متميز,مدرسة المنيا الثانوية بنات,,50,
,عقار,,,7 شارع التحرير,http://urbanharmony.org/images/tazalomat/DSCF8948.jpg,ذات طابع معمارى متميز,مبنى 7 شارع الجمهورية,,50,
,عقار,,,23 شارع الجمهورية,http://urbanharmony.org/images/tazalomat/DSC059277.jpg,ذات طابع معمارى متميز,مبنى بنك القاهرة,,50,
,عقار,,,6 شارع الجمهورية,,ذات طابع معمارى متميز,مبنى القومسيون الطبى,,50,
,عقار,,,22 شارع الجمهورية,http://urbanharmony.org/images/tazalomat/DSCF8904.jpg,تراث معمارى,مبنى 22 شارع الجمهورية,,50,
,عقار,,,ش الجمهورية ناصية ش سعد زغلول,http://urbanharmony.org/images/tazalomat/DSC05981.jpg,تراث معمارى,مبنى قصر النيابة الإدارية,,50,
,عقار,,,67 شارع سعد زغلول,http://urbanharmony.org/images/tazalomat/67zaghlol.jpg,تراث معمارى,مبنى قصر مصطفى الطويل,,50,
,عقار,,,شارع سعد زغلول أمام محطة القطار,http://urbanharmony.org/images/tazalomat/DSC05993.jpg,تراث معمارى,مبنى قسم شرطة المنيا,,50,
,عقار,,,20 شارع الجمهورية(ميدان التحرير),,تراث معمارى,ملحق قصر صاروفيم,,50,
,عقار,,,51 شارع عبد العال الجارحى(الجيش سابقا),http://urbanharmony.org/images/tazalomat/DSC06077.jpg,تراث معمارى,مبنى شركة النصر,,50,
,عقار,,,شارع طه حسين وشارع كورنيش النيل,,تراث معمارى,قصر مدرسة المنيا الثانوية بنين,,50,
,عقار,,,5 ميدان الساعة,http://urbanharmony.org/images/tazalomat/DSC06061.jpg,ذات طابع معمارى متميز,قصر ذكى مرقص,,50,
,عقار,,,ميدان الساعة,,تراث معمارى,مبنى بنك مصر,,50,
,عقار,,,36 شارع الجمهورية,http://urbanharmony.org/images/tazalomat/DSC05889.jpg,تراث معمارى,مبنى رضا جندى,,50,
,عقار,,,34 شارع الجمهورية,http://urbanharmony.org/images/tazalomat/34algomhoria.jpg,تراث معمارى,مبنى محلات هانو,,50,
,عقار,,,18 شارع الجمهورية,http://urbanharmony.org/images/tazalomat/DSC05927.jpg,تراث معمارى,مبنى رقم 18 شارع الجمهورية,,50,
,عقار,,,36 شارع عدلى يكن,,تراث معمارى,مبنى وثة/ روفائيل,,50,
,عقار,,,40 شارع عدلى يكن,http://urbanharmony.org/images/tazalomat/,العقار ذو قيمة معمارية مميزة ويمثل طراز معمارى فريد ويوصى بالحفاظ عليه,ثروت ملك برسوم,,50,
,عقار,,,32-ب شارع دمران رقم 3 تنظيم عبس,http://urbanharmony.org/images/tazalomat/,العقار ذو قيمة معمارية مميزة ويمثل طراز معمارى فريد ويوصى بالحفاظ عليه,خليل إبراهيم بطرس,,50,
,عقار,,,24 شارع الجمهورية,http://urbanharmony.org/images/tazalomat/,العقار ذو قيمة معمارية مميزة ويمثل طراز معمارى فريد ويوصى بالحفاظ عليه,ورثة/ محمد إحسان محمد بهجت,,50,
,عقار,,,5 ش الجمهورية,http://urbanharmony.org/images/tazalomat/,ذات طابع معمارى مميز,سلوى فهيم باسيليوس,,50,
,عقار,,,ش بن خصيب,,ذات طابع معمارى مميز,عقار المحامى إبراهيم محمد,,50,
,عقار,,,2 ش راغب ناصية ش محمود حسين,,ذات طابع معمارى مميز,عقار فندق بن خصيب,,50,
,عقار,,,37 شارع صلاح العرفانى,http://urbanharmony.org/images/tazalomat/37000.jpg,العقار ذو قيمة معمارية مميزة ويمثل طراز معمارى فريد ويوصى بالحفاظ عليه . العقار على حالته الراهنة يمثل خطورة على المارة يوصى بسرعة ترميمه,جمال خليفة عبد المنعم,,51,
,فيلا,,,شارع سيف باشا والمجيدى,,ذات طابع معمارى متميز,الحاج خيرى حمدان,,51,
,قصر,,,شارع الشهداء,,ذات طابع معمارى متميز,الإدارة التعليمية,,51,
,فيلا,,,26 شارع 26 يوليو والمأمون المصلى,,ذات طابع معمارى متميز,فيلا ثروت ورضا بشارة وميخائيل,,51,
,قصر,,,شارع صلاح الدين وش أمين الريدى,http://urbanharmony.org/images/tazalomat/salahdenst.jpg,ذات طابع معمارى متميز,قصر حياة النفوس,,51,
,قصر,,,ش سيف النصر وش الرياض الشهداء,,ذات طابع معمارى متميز,قصر عبد المجيد باشا سيف,,51,
,قصر,,,26 ش يوليو وش صلاح الدين,,ذات طابع معمارى متميز,قصر جورجى الفلاح,,51,
,فيلا,,,ش سيف باشا,,ذات طابع معمارى متميز,فيلا الدكتور/ فاروق حبيب,,51,
,فيلا,,,شارع التجارة ناصية درب حافظ,,ذات طابع معمارى متميز,فيلا / ذكى فرج إبراهيم,,51,
,عقار,,,تقاطع التحرير مع تونى بك,,ذات طابع معمارى متميز,عقار 4 شارع أمين الريدى,,51,
,عقار,,,26 ش يوليو امام مسجد الشيخ إبراهيم,http://urbanharmony.org/images/tazalomat/26.jpg,العقار ذو قيمة معمارية مميزة ويمثل طراز معمارى فريد ويوصى بالحفاظ عليه,ورثة/ عبد العزيز سيف النصر,,51,
,عقار,,,66 شارع المجيدى,http://urbanharmony.org/images/tazalomat/magede.jpg,العقار ذو قيمة معمارية مميزة ويمثل طراز معمارى فريد ويوصى بالحفاظ عليه,عبيد ذكى عبيد,,51,
,عقار,,,3 ش سيف باشا وش الصالحية,,ذات طابع معمارى مميز,عقار مبنى نقابة المعلمين,,51,
,فيلا,,,ش رقم 5 تقاطع ش رقم 2,,ذات طابع معمارى مميز,,,51,
,عقار,,,شارع الدرب الجزيرة,,ذات طابع معمارى مميز,أحمد وعلى حسن الشرفا,,52,
,عقار,,,شارع الجيش,,ذات طابع معمارى مميز,يوسف زرابى,,52,
,عقار,,,ش الجيش,,ذات طابع معمارى مميز,فايز عبد المسيح نجيب,,52,
,عقار,,,جامعة اسيوط القديمة,,تراث معمارى,جامعة اسيوط مبنى المسرح الخشبى,,53,
,عقار,,,27 شارع الجمهورية,,ذات طابع معمارى مميز,ورثة وجيه لورانس,,53,
,عقار,,,شارع جول جمال من شارع المحافظة,,ذات طابع معمارى مميز,ورثة /صادق إبراهيم,,53,
,عقار,,,شارع الهلالى,,ذات طابع معمارى مميز,ورثة /أحمد دنقل,,53,
,عقار,,,34 شارع المحافظة,http://urbanharmony.org/images/tazalomat/34.jpg,ذات طابع معمارى مميز,حسنى كامل مصطفى,,53,
,عقار,,,4 ش الجمهورية,,ذات طابع معمارى مميز,ورثة رشدى يوسف,,53,
,عقار,,,41 ش الهلالى,,ذات طابع معمارى مميز,مصطفى عبد المنعم عبد الرحيم وورثة /جاد الله,,53,
,عقار,,,ش المحافظة بجوار مدرسة الوحدة العربية,,ذات طابع معمارى مميز,مراد ثابت فرغلى وآخرين,,53,
,عقار,,,54 ش الجمهورية,,ذات طابع معمارى مميز,ورثة صلاح خشبة,,53,
,عقار,,,62 تنظيم ش المحافظة,,ذات طابع معمارى مميز,,,53,
,عقار,,,5 ش الجمهورية,,ذات طراز معمارى متميز,,,53,
,مستشفى,,,الجمهورية,,ذات طابع معمارى متميز,,,53,
,قصر,,,ناصية شارعى الجمهورية والمساحة,,ذات طابع معمارى متميز,,,53,
,عقار,,,23 شارع التحرير,http://urbanharmony.org/images/tazalomat/23.jpg,ذات طابع معمارى مميز,ورثة/جرجس بشاى,,54,
,عمارة,,,38 تنظيم شارع التحرير مع شارع محمد على مكرم,,تراث معمارى,جميل أرميا سلطان,,54,
,عقار,,,ناصية شارعى 26 يوليو وسعيد حسين ثابت,,ذات طابع معمارى مميز,انور زكى فواز,,54,
,عقار,,,4 ش 26 يوليو,,ذات طابع معمارى مميز,,,54,
,كنيسة,,,25 التحرير,,ذات طابع معمارى متميز,,,54,
,مسجد,,,مدينة بيلا,http://urbanharmony.org/images/tazalomat/MASJED.JPG,ذات طابع معمارى متميز,,,55,
,مسجد,,,مدينة بيلا,,ذات طابع معمارى متميز,,,55,
,فيلا,,,مدينة بيلا,http://urbanharmony.org/images/tazalomat/00000000.jpg,ذات طابع معمارى متميز,,,55,
,فيلا,,,مدينة بيلا,http://urbanharmony.org/images/tazalomat/123456.jpg,ذات طابع معمارى متميز,,,55,
,فيلا,,,مدينة بيلا,http://urbanharmony.org/images/tazalomat/123456.jpg,ذات طابع معمارى متميز,,,55,
,فيلا,,,مدينة بيلا,,ذات طابع معمارى متميز,,,55,
,مسجد,,,مدينة بيلا,,ذات طابع معمارى متميز,,,55,
,عقار,,,مدينة بيلا,,ذات طابع معمارى متميز,مبنى منزل العمدة العطافى,,55,
,عقار,,,قرية تفتيش أوقاف حاذق,,ذات طابع معمارى متميز,,,55,
,عقار,محافظة كفر الشيخ,مدينة الحامول,الزعفران,,ذات طابع معمارى متميز,,,56,10
,عقار,محافظة كفر الشيخ,مدينة الحامول,الزعفران,,ذات طابع معمارى متميز,,,56,10
,عقار,محافظة كفر الشيخ,مدينة الحامول,الزعفران,,ذات طابع معمارى متميز,,,56,10
,عقار,محافظة كفر الشيخ,مدينة الحامول,الزعفران,,ذات طابع معمارى متميز,,,56,10
,عقار,محافظة كفر الشيخ,مدينة الحامول,الزعفران,,ذات طابع معمارى مميز,مبنى سكنى للشرطة,,56,10
,عقار,محافظة كفر الشيخ,مدينة الحامول,الزعفران,,ذات طابع معمارى مميز,سجل مدنى الزعفران,,56,10
,عقار,محافظة كفر الشيخ,مدينة الحامول,الزعفران,,ذات طابع معمارى مميز,مخازن تتبع الإدارة التعليمية وملك الإصلاح الزراعى,,56,10
,مسجد,محافظة كفر الشيخ,مدينة بلطيم,برج البرلس,,ذات طابع معمارى متميز,,,57,10
,مسجد,محافظة كفر الشيخ,مدينة بلطيم,برج البرلس,,ذات طابع معمارى متميز,,,57,10
,عقار,,,طريق السادات,,ذات طابع معمارى متميز,مقابر السيدة زينب,,58,
,أخرى,,,طريق السادات,,ذات طابع معمارى متميز,مسجد الملك فاروق,,58,
,فيلا,,,شارع الفنادق,,ذات طابع معمارى متميز,مبنى فيلا صالح حرب,,58,
,فيلا,,,شارع الفندق,,ذات طابع معمارى متميز,مبنى فيلا أنيس عطية,,58,
,أخرى,,,ش الفنادق كورنيش النيل,,ذات طابع معمارى متميز,مبنى فندق كتراكت القديم,,58,
,سكنى,,,ش كورنيش النيل,,ذات طابع معمارى متميز,مبنى سكنى ملك روضاوى,,58,
,كنيسة,,,ش متفرع من عباس فريد,,ذات طابع معمارى متميز,مبنى كنيسة الأقباط,,58,
,كنيسة,,,ش أبطال التحرير,,ذات طابع معمارى متميز,مبنى الكنيسة الكاثوليكية,,58,
,فيلا,,,جزيرة أسوان,,ذات طابع معمارى متميز,فيلا انطوان قلادة,,58,
,أخرى,,,ش عباس فريد,,ذات طابع معمارى متميز,ملك الكاتب عباس,,58,
,أخرى,,,غرب أسوان,,ذات طابع معمارى متميز,مقبرة اغاخان,,58,
,أخرى,,,الخزان غرب,,ذات طابع معمارى متميز,الإدارة العامة للرى,,58,
,أخرى,,,الخزان شرق,,ذات طابع معمارى متميز,استراحة وزير الرى,,58,
,فيلا,,,الخزان شرق,,ذات طابع معمارى متميز,فيلات العاملين بالرى,,58,
,أخرى,,,جزيرة أسوان,,ذات طابع معمارى متميز,متحف جزيرة أسوان,,58,
,مدرسة,,,ش ابطال التحرير,,ذات طابع معمارى متميز,مدرسة عقاد الثانوية,,58,
,أخرى,,,الشلال,,ذات طابع معمارى متميز,مبنى محطة السكة الحديد بالشلال,,58,
,أخرى,,,ش ابطال التحرير,,ذات طابع معمارى متميز,مبنى البوستة القديم,,58,
,عقار,,,كورنيش النيل,,ذات طابع معمارى متميز,الإدارة المركزية لوزارة الرى,,58,
,عقار,,,بجوار مقابر السيدة زينب,,ذات طابع معمارى متميز,محطة المياه القديمة (المرشح),,58,
,عقار,,,كورنيش النيل,,ذات طابع معمارى متميز,حديقة فريال,,58,
,عقار,,,ش أبطال التحرير,,ذات طابع معمارى متميز,مبنى بندر أسوان القديم وملحقاته,,58,
,عقار,,,طريق السادات,,ذات طابع معمارى متميز,ضريح شهداء توشكى (النجومى,,58,
,عقار,,,السد العالى غرب,,ذات طابع معمارى متميز,النصب التذكارى(رمز الصداقة,,58,
,عقار,,,كورنيش النيل,,ذات طابع معمارى متميز,مرشح مياه فريال,,58,
,اخرى,,,مبنى الطابية,,ذات طابع معمارى متميز,الحدائق المحيطة بمسجد الطابية,,58,
,فيلا,,,غرب أسوان,,ذات طابع معمارى متميز,فيلا البيجوم أغاخان,,58,
,عقار,,,طريق السادات,,ذات طابع معمارى متميز,متحف النوبة الجديد,,58,
,عقار,,,البيارة,,ذات طابع معمارى متميز,شركة وادى كومبو,,59,
,عقار,,,شارع بورسعيد,http://urbanharmony.org/images/tazalomat/2000.jpg,ذات طابع معمارى متميز,,,59,
,عقار,,,شارع مصر أسوان,,ذات طابع معمارى متميز,شركة وادى كوم امبو,,59,
,عقار,,,محطة السكة الحديد,,ذات طابع معمارى متميز,هيئة السكة الحديد,,59,
,عمارة,,,31 شارع عثمان محمد,,,فاطمة محمد سعدعبد الله,,60,
,أخرى,,,مبنى الكهرباء شارع طه الحكيم,,,الشيخ على شمحوط,,60,
,عمارة,,,29 شارع عثمان محمد,,,احمد السيد سعيد,,60,
,عمارة,,,22 شارع الموصل,,,الوقف الأحمدى,,60,
,أخرى,,,معهد طنطا الأحمدى ميدان المحطة شارع بلنط,,,,,60,
,أخرى,,,2 شارع الموصل من محطة السكة الحديد طنطا,,,محطة سكة حديد مصر,,60,
,عمارة,,,4 شارع البورصة,,,السيد محمود محمد عواره,,60,
,عمارة,,,27 شارع الفاتح,,,نصر متولى الحنفاوى,,60,
,قصر,,,54 شارع الجيش مع النادى(قصر ضيافة المحافظة),,,محافظة الغربية,,60,
,عمارة,,,1 شارع الأوقاف,,,الوقف الأحمدى,,60,
,عمارة,,,33 شارع المدارس(نادى القضاة),,,محكمة الاستئناف بطنطا,,60,
,أخرى,,,8 شارع الجيش (مبنى البنك الأهلى المصرى),,,البنك الأهلى المصرى,,60,
,عمارة,,,شارع المديرية مبنى عمارة الأوقاف),,,الوقف الأحمدى,,60,
,مدرسة,,,35 شارع مصطفى صادق الرافعى (مدرسة الأزهار),,,شوقى رشيد محمد توكل,,60,
,عمارة,,,ميدان الساعة-شارع أحمد ماهر (مجلس مدينة طنطا),,,رئاسة مركز ومدينة طنطا,,60,
,أخرى,,,10 شارع الجيش (مبنى البنك مصر),,,بنك مصر,,60,
,أخرى,,,43 شارع كفر عصام(مبنى مديرية المساحة),,,الحكومة المصرية وزارة الأشغال العمومية,,60,
,أخرى,,,1 شارع البورصة (مبنى قسم أول طنطا),,,الحكومة المصرية,,60,
,أخرى,,,البريد الرئيس بميدان المحطة,,,,,60,
,عمارة,,,18 ش طه الحكيم تقاطع عثمان محمد,,,,,60,
,عمارة,,,1 شارع عبد الحليم امام المحكمة,,,,,60,
,عقار,,,8 حارة حامد بك أبو العز مع شارعحامد بك صلاح,,,,,60,
,عمارة,,,2 شارع بهنسى مع طه الحكيم,http://urbanharmony.org/images/tazalomat/بهنسى.jpg,,,,60,
,عمارة,,,45 ش الفاتح,,,يوسف عبد الملك حنا,,60,
,عمارة,,,10 ش عبد العزيز فهمى تقاطع طه الحكيم,,,,,60,
,عقار,,,24 الموصل(عمارة الأوقاف,,,ملك/ الوقف الأحمدى,,60,
,فيلا,محافظة الغربية,حى ثان طنطا,محمد أسعد شارع الجيش مع شارع صدقى,,,,,61,7
,أخرى,محافظة الغربية,حى ثان طنطا,استراحة السيد/ مدير آمن الغربية شارع الجيش,,,,,61,7
,عمارة,محافظة الغربية,كفر الزيات,مبنى الوحدة المحلية لمركز ومدينة كفر الزيات,,,,,62,7
,فيلا,محافظة الغربية,زفتى,فيلا إسماعيل باشا صدقى بقرية الغريب,,,,,63,7
,فيلا,محافظة الغربية,زفتى,فيلا يوسف الجندى,,,,,63,7
,اخرى,محافظة الغربية,زفتى,قناطر زفتى,,,,,63,7
,عمارة,محافظة الغربية,سمنود,مجلس مدينة سمنود,,,,,64,7
,قصر,محافظة الغربية,سمنود,قصر على غنيم,,,,,64,7
,عمارة,محافظة الغربية,المحلة الكبرى,المدينة الصناعية لغزل المحلة الكبرى وشركة مصر حى ثان المحلة الكبرى,,,,,65,7
,قصر,محافظة الغربية,المحلة الكبرى,مبنى قصر الثقافة شارع محب حى أول المحلة الكبرى,,,,,65,7
,عقار,محافظة الغربية,المحلة الكبرى,مبنى البنك الأهلى المصرى شارع محب حى أول المحلة الكبرى,,,,,65,7
,أخرى,,,17 ش فنين (السد العالى),http://urbanharmony.org/images/tazalomat/779.jpg,ذات طابع معمارى مميز,كاملة هانم شريف,,66,
,أخرى,,,125 ش التحرير,,ذات طابع معمارى مميز,مصطفى على محمود وأخواته,,66,
,أخرى,,,26 ش مصدق,http://urbanharmony.org/images/tazalomat/178.jpg,ذات طابع معمارى مميز,م. فوزى الفقى,,66,
,عقار,,,21 ش عامر,,ذات طابع معمارى مميز,,,66,
,أخرى,,,ش حسين واصف,,ذات طابع معمارى مميز,وزارة التعليم العالى,,66,
,عقار,,,23 ش حسين واصف,http://urbanharmony.org/images/tazalomat/144.jpg,ذات طابع معمارى مميز,,,66,
,مدرسة,,,21 ش حسين واصف,,ذات طابع معمارى مميز,مدرسة الشهيد عبد المنعم رياض,,66,
,أخرى,,,19 ش حسين واصف,http://urbanharmony.org/images/tazalomat/191919.jpg,ذات طابع معمارى مميز,طه أحمد وأخواته,,66,
,أخرى,,,17 ش حسين واصف,http://urbanharmony.org/images/tazalomat/1717.jpg,ذات طابع معمارى مميز,المركز الثقافى الالمانى,,66,
,أخرى,,,18 ش حسين واصف,http://urbanharmony.org/images/tazalomat/181818.jpg,ذات طابع معمارى مميز,الشركة المصرية الدولية للملاحة,,66,
,أخرى,,,16 ش حسين واصف,http://urbanharmony.org/images/tazalomat/161616.jpg,ذات طابع معمارى مميز,د. بهى الدين الأبراشى,,66,
,عقار,,,15 ش حسين واصف,http://urbanharmony.org/images/tazalomat/151515.jpg,ذات طابع معمارى مميز,,,66,
,أخرى,,,13 ش حسين واصف,,ذات طابع معمارى مميز,معهد جوتة,,66,
,عقار,,,7 ش حسين واصف,http://urbanharmony.org/images/tazalomat/75757.jpg,ذات طابع معمارى مميز,,,66,
,عقار,,,9 ش حسين واصف,,ذات طابع معمارى مميز,,,66,
,عقار,,,3 ش ميدان المساحة,,ذات طابع معمارى مميز,,,66,
,أخرى,,,10 ش عامر,http://urbanharmony.org/images/tazalomat/10%20amer.jpg,ذات طابع معمارى مميز,جامعة M.S.A د/نوال عثمان الدجوى,,66,
,أخرى,,,12 ش عامر,http://urbanharmony.org/images/tazalomat/,ذات طابع معمارى مميز,جامعة M.S.A د.يوسف راشد,,66,
,أخرى,,,14 ش عامر,http://urbanharmony.org/images/tazalomat/14عامر.jpg,ذات طابع معمارى مميز,جامعة M.S.A,,66,
,أخرى,,,13 ش المساحة ناصية عكاشة,http://urbanharmony.org/images/tazalomat/13%20elms.jpg,ذات طابع معمارى مميز,جامعة M.S.A د. نوال عثمان الدجوى,,66,
,أخرى,,,7 ش ميدان المساحة ناصية رفاعه,,ذات طابع معمارى مميز,منظمة العمال العربية,,66,
,أخرى,,,33 ش المساحة,,ذات طابع معمارى مميز,مجلس الوزراء,,66,
,أخرى,,,34 ش المساحة,,ذات طابع معمارى مميز,سفارة,,66,
,أخرى,,,36 ش المساحة,,ذات طابع معمارى مميز,عثمان فهمى وأخواته,,66,
,مدرسة,,,34 ش أمين الرافعى,,ذات طابع معمارى مميز,مدارس الحرية للغات,,66,
,عمارة,,,32 ش أمين الرافعى,,ذات طابع معمارى مميز,منتصر حسين الراعى,,66,
,مدرسة,,,30 ش امين الرافعى,http://urbanharmony.org/images/tazalomat/30امين.jpg,ذات طابع معمارى مميز,مدارس دار التربية,,66,
,أخرى,,,21 شارع أمين الرافعي,,,مدارس كوبري الجلاء الخاصة,,66,
,أخرى,,,26 شارع أمين الرافعي,,,مدرسة نارمر الحديثة,,66,
,أخرى,,,24 شارع أمين الرافعي,,,مالك العقار,,66,
,أخرى,,,22 شارع أمين الرافعي,http://urbanharmony.org/images/tazalomat/22%20amin.jpg,,مالك العقار,,66,
,أخرى,,,19 شارع أمين الرافعي,,,شركة مزارع دينا,,66,
,أخرى,,,17 شارع أمين الرافعي,,,شركة بروسيلاب,,66,
,أخرى,,,104 شارع النيل,http://urbanharmony.org/images/tazalomat/104nil.jpg,,بنك عودة,,66,
,أخرى,,,112 شارع النيل,,,سفارة فلندا,,66,
,أخرى,,,114 شارع النيل,,,محمد أبو العينين,,66,
,أخرى,,,12 عبدالله الكاتب,http://urbanharmony.org/images/tazalomat/12abd.jpg,,مالك العقار,,66,
,أخرى,,,13 عبدالله الكاتب,http://urbanharmony.org/images/tazalomat/13abd.jpg,,المركز الثقافي الليبي,,66,
,أخرى,,,14 عبدالله الكاتب,,,مالك العقار,,66,
,عمارة,,,17 عبدالله الكاتب,http://urbanharmony.org/images/tazalomat/17abd.jpg,,مالك العقار,,66,
,أخرى,,,19 عبدالله الكاتب,http://urbanharmony.org/images/tazalomat/257.jpg,,السفارة السعودية,,66,
,أخرى,,,2 طهران,http://urbanharmony.org/images/tazalomat/222222.jpg,,سفارة جزر القمر,,66,
,أخرى,,,12 طهران,,,سفارة أثيوبيا,,66,
,أخرى,,,4 عكاشة,http://urbanharmony.org/images/tazalomat/4عكاشه.jpg,,عادل سيد وكيلاً,,66,
,أخرى,,,7 السلولي,http://urbanharmony.org/images/tazalomat/567.jpg,,عبدالحميد مصطفي توفيق,,66,
,أخرى,,,9 السلولي,,,مالك العقار,,66,
,أخرى,,,16 السلولي,,,أيمن عبد الحميد وكيلا,,66,
,أخرى,,,23 جابر بن حيان,http://urbanharmony.org/images/tazalomat/2323.jpg,,جلال الدين سيد جلال,,66,
,أخرى,,,26 رفاعة,,,هاني حامد أبو سيف,,66,
,أخرى,,,24 أحمد علي الشطوري,http://urbanharmony.org/images/tazalomat/2424.jpg,,محمد مصطفي محمد مرسي,,66,
,أخرى,,,24 الأحرار,,,مالك العقار,,66,
,أخرى,,,30 الأحرار,,,مالك العقار,,66,
,أخرى,,,10 ميدان الجمهورية,,,مالك العقار,,66,
,أخرى,,,15 ميدان الجمهورية,,,مالك العقار,,66,
,أخرى,,,1 بولس حنا,,,مقر حزب الوفد,,66,
,أخرى,,,3 بولس حنا,,,مالك العقار,,66,
,أخرى,,,7 بولس حنا,,,مالك العقار,,66,
,أخرى,,,10 بولس حنا,,,مالك العقار,,66,
,أخرى,,,12 بولس حنا,,,مالك العقار,,66,
,أخرى,,,13 بولس حنا,,,مالك العقار,,66,
,أخرى,,,17 بولس حنا,,,مالك العقار,,66,
,أخرى,,,19 بولس حنا,,,مالك العقار,,66,
,أخرى,,,20 بولس حنا,,,مالك العقار,,66,
,أخرى,,,24 بولس حنا,,,مالك العقار,,66,
,أخرى,,,9 السد العالي,,,مالك العقار,,66,
,أخرى,,,16 السد العالي,,,مالك العقار,,66,
,أخرى,,,17 السد العالي,,,مالك العقار,,66,
,أخرى,,,18 السد العالي,,,مالك العقار,,66,
,أخرى,,,24 السد العالي,,,مالك العقار,,66,
,أخرى,,,28 السد العالي,,,مالك العقار,,66,
,أخرى,,,17 إسماعيل أبو الفتوح,,,مالك العقار,,66,
,أخرى,,,18 إسماعيل أبو الفتوح,,,وزارة الثقافة,,66,
,أخرى,,,20 إسماعيل أبو الفتوح,,,مالك العقار,,66,
,أخرى,,,25 إسماعيل أبو الفتوح,,,مالك العقار,,66,
,عمارة,,,25 إسماعيل أبو الفتوح,,,مالك العقار,,66,
,أخرى,,,23 بابل,http://urbanharmony.org/images/tazalomat/822.jpg,,مالك العقار,,66,
,أخرى,,,24 بابل,,,مالك العقار,,66,
,أخرى,,,2 جابر بن حيان,,,مالك العقار,,66,
,أخرى,,,3 جابر بن حيان,http://urbanharmony.org/images/tazalomat/9959.jpg,,مالك العقار,,66,
,أخرى,,,4 جابر بن حيان,http://urbanharmony.org/images/tazalomat/4جابر.jpg,,مالك العقار,,66,
,أخرى,,,5 جابر بن حيان,http://urbanharmony.org/images/tazalomat/1478.jpg,,مالك العقار,,66,
,أخرى,,,6 جابر بن حيان,http://urbanharmony.org/images/tazalomat/6654.jpg,,مالك العقار,,66,
,أخرى,,,7 جابر بن حيان,http://urbanharmony.org/images/tazalomat/7070.jpg,,مالك العقار,,66,
,أخرى,,,8 جابر بن حيان,,,مالك العقار,,66,
,أخرى,,,9 جابر بن حيان,http://urbanharmony.org/images/tazalomat/834.jpg,,أمن الدولة,,66,
,أخرى,,,10 جابر بن حيان,http://urbanharmony.org/images/tazalomat/1010.jpg,,مالك العقار,,66,
,أخرى,,,11 جابر بن حيان,,,أمن الدولة,,66,
,أخرى,,,12 جابر بن حيان,,,مالك العقار,,66,
,أخرى,,,16 جابر بن حيان,http://urbanharmony.org/images/tazalomat/16جابر.jpg,,مالك العقار,,66,
,أخرى,,,25 أ جابر بن حيان,http://urbanharmony.org/images/tazalomat/2525.jpg,,مالك العقار,,66,
,أخرى,,,26 جابر بن حيان,http://urbanharmony.org/images/tazalomat/26جابر.jpg,,سفارة روسيا,,66,
,أخرى,,,28 جابر بن حيان,http://urbanharmony.org/images/tazalomat/2828.jpg,,مالك العقار,,66,
,أخرى,,,30 جابر بن حيان,http://urbanharmony.org/images/tazalomat/3030.jpg,,مالك العقار,,66,
,أخرى,,,16 أحمد الشاطوري,http://urbanharmony.org/images/tazalomat/16016.jpg,,مالك العقار,,66,
,أخرى,,,17 أحمد الشاطوري,http://urbanharmony.org/images/tazalomat/17شاطورى.jpg,,مالك العقار,,66,
,أخرى,,,21 أحمد الشاطوري,http://urbanharmony.org/images/tazalomat/21021.jpg,,مالك العقار,,66,
,أخرى,,,28 أحمد الشاطوري,http://urbanharmony.org/images/tazalomat/28شاطورى.jpg,,مالك العقار,,66,
,أخرى,,,29 أحمد الشاطوري,http://urbanharmony.org/images/tazalomat/2929.jpg,,مالك العقار,,66,
,أخرى,,,8 السلولي,,,سفارة باكستان,,66,
